bid,发布时间,id,点赞数,ip,微博正文,user_id,用户昵称
Phyikipwg,2025-03-08 14:07:10,5141925480894591,1,来自江西,自己学也能考那么多,6100684475,大陆南方的网友_
PhyXqlb3Q,2025-03-08 15:55:09,5141952660766809,0,来自广东,战胜了对手，然后以胜利者的姿态安慰对手，要好好努力，人生路还很长。（潜台词就是菜就多练，想跟哥掰手腕，再去练个十年）[doge],2623033161,麦田的远行客
PhynwmrT3,2025-03-08 09:50:41,5141860935795536,0,来自内蒙古,哈哈哈哈哈哈哈[哈哈],5872716124,annnnnnnnnnnlllly
PhynwmrT3,2025-03-08 11:17:02,5141882666485908,0,来自湖南,你是真的强,3888026028,局中边缘者
PhynwmrT3,2025-03-08 11:29:22,5141885770794600,0,来自广东,他真的垃圾,7870832340,生日哦不错
PhbXxcvH4,2025-03-07 21:59:32,5141681968518505,0,来自奥地利,错，不是mvp! 是m!v!p!,5392935295,无敌的承太郎和他的白金之星
PhbXxcvH4,2025-03-07 17:21:36,5141612024304713,0,来自河北,小明剑魔是吧！[doge],6438066149,0反方向的大笨钟0
PhbXxcvH4,2025-03-07 12:23:07,5141536913490309,4,来自山东,✋🤪🤚,5641500865,拜托别再夹我啦
PhbXxcvH4,2025-03-06 23:18:12,5141339377242607,3,来自河南,哈哈哈,7892575871,zhihuataneio的回忆
PhbXxcvH4,2025-03-06 19:12:58,5141277666705578,1,来自河北,天赋选手,7529035865,奶油蜡烛身上滴
PhbXxcvH4,2025-03-06 14:22:00,5141204443070937,4,来自河南,这话本来挺有理的，套何身上我感觉污染了这个段子[吐],3941792781,小张要有新气象
PhbXxcvH4,2025-03-06 14:19:09,5141203721130205,0,来自山东,Look my eyes！,5684352769,压力小子累了
PhbXxcvH4,2025-03-06 14:08:55,5141201147397739,1,来自山东,艹，这段话可以当做万能模板了,2260281707,不过喃喃呓语
PhbXxcvH4,2025-03-06 00:00:58,5140987757723805,3,来自河南,套公式真快,7385669700,爱发言的小孙
PhbXxcvH4,2025-03-06 03:44:34,5141044026933252,3,来自河南,你搜下之前他还宣传波士，还是谁的学生，根本不存在的事，一堆破事，搞不懂还存在这个行业,7985713900,还卡0306
PhbXxcvH4,2025-03-06 13:41:22,5141194212378817,0,来自辽宁,回复@BaoBaoPhang:有超话的就算名人[喵喵],7593531446,Aiyo-__
PhbXxcvH4,2025-03-06 13:38:30,5141193492006896,0,来自辽宁,回复@Aiyo-__:原来如此[笑cry][笑cry]是只有名人这样吗,6594043066,BaoBaoPhang
PhbXxcvH4,2025-03-06 13:37:41,5141193286488211,0,来自辽宁,回复@BaoBaoPhang:在线是他现在在线 超话的名人动态会显示他什么时候上线[喵喵],7593531446,Aiyo-__
PhbXxcvH4,2025-03-06 13:24:56,5141190076795504,0,来自辽宁,这个在线事刚刚上线过的意思吗[笑cry][笑cry],6594043066,BaoBaoPhang
PhbXxcvH4,2025-03-06 18:39:40,5141269282817395,4,来自辽宁,回复@用户6338710214:看了好几个了[笑cry][笑cry]浙江IP张口闭口这个老师不行那个不行的[笑cry][笑cry][笑cry],6594043066,BaoBaoPhang
PhbXxcvH4,2025-03-06 17:10:47,5141246913809803,2,来自浙江,回复@BaoBaoPhang:又来搞地域黑,6338710214,用户6338710214
PhbXxcvH4,2025-03-06 15:43:58,5141225067254485,3,来自云南,何很恶心的,1308519891,缘分一道离去
PhbXxcvH4,2025-03-06 15:04:00,5141215009574394,0,来自江苏,回复@约束心中张三的小花:随喜拉踩别人真的很败好感,6391956394,馗升0202-Scientist养成版
PhbXxcvH4,2025-03-06 14:25:21,5141205281411726,6,来自安徽,尽然拉踩我恩师！！！,5616418633,约束心中张三的小花
PhbXxcvH4,2025-03-06 13:47:29,5141195752475736,10,来自上海,回复@Yuekimomo:刘爷爷不容诋毁[抓狂][抓狂],7291190831,阿莎超勇
PhbXxcvH4,2025-03-06 13:24:43,5141190027510331,9,来自江苏,那确实我也讨厌他[哼]大雁老师讲的又有意思又好,7803251849,百丈高空的樱明
PhbXxcvH4,2025-03-06 13:23:54,5141189817011461,3,来自辽宁,回复@用户6338710214:[汗]浙江IP老是看不起这个那个的 [笑cry][笑cry][笑cry],6594043066,BaoBaoPhang
PhbXxcvH4,2025-03-06 13:20:49,5141189040803758,0,来自浙江,回复@馗升0202-狂暴进击版:黑别人抬高自己确实恶心哈,6338710214,用户6338710214
PhbXxcvH4,2025-03-06 13:09:41,5141186239793360,14,来自江苏,回复@用户6338710214:他是黑大雁说大雁英语不好，不要教考研英语，他自己有多牛逼一样,6391956394,馗升0202-Scientist养成版
PhbXxcvH4,2025-03-06 13:06:56,5141185548256199,7,来自浙江,大雁确实不行，它喷的不全是错的，总结就是狗咬狗,6338710214,用户6338710214
PhbXxcvH4,2025-03-06 12:47:54,5141180757313825,1,来自四川,@特码头西喽 [泪][泪][泪],6600272929,在爱里相会
PhbXxcvH4,2025-03-06 10:29:46,5141145995969349,1,来自安徽,回复@Yuekimomo:你也没放过他[doge],7539834131,一周不然了
PhbXxcvH4,2025-03-06 09:56:33,5141137635675641,4,来自江苏,回复@Yuekimomo:最恶心就是拉踩别提高自己的行为,6391956394,馗升0202-Scientist养成版
PhbXxcvH4,2025-03-06 09:51:38,5141136398091452,33,来自安徽,居然说我们爷爷[鄙视]他去spa,7796106680,Yuekimomo
PhbXxcvH4,2025-03-06 08:48:05,5141120406521977,6,来自辽宁,回复@清欢1959:至少比何凯文强，何只会打鸡血,7311600970,老于么么
PhbXxcvH4,2025-03-06 08:02:50,5141109019251191,36,来自辽宁,回复@清欢1959:至少比hkw好太多了[哆啦A梦害怕]而且大雁老师很有意思 人也挺好的,6116503144,有纪___
PhbXxcvH4,2025-03-06 06:36:01,5141087170331615,21,来自江苏,回复@清欢1959:至少在何凯文之上,6391956394,馗升0202-Scientist养成版
PhbXxcvH4,2025-03-06 01:07:53,5141004592089679,7,来自广东,劳燕有什么水平,3968851623,清欢1959
PhbXxcvH4,2025-03-05 23:48:53,5140984716854144,1,来自宁夏,回复@请叫我苏轼好吗_:哈哈哈,7874253249,用户7874253249
PhbXxcvH4,2025-03-05 23:47:43,5140984421941926,51,来自吉林,汗流浃背了,6266087028,起司饭团-
PhbXxcvH4,2025-03-05 23:42:53,5140983206642172,6,来自河北,回复@智慧树下的柠檬果果:大号拉黑小号继续加[doge],1820171077,-没啥说的-
PhbXxcvH4,2025-03-05 23:42:27,5140983093662675,76,来自浙江,愣是网上不说话 只会一味地打周思成的微信电话 笑死我了🤣,5247726458,智慧树下的柠檬果果
PhbXxcvH4,2025-03-05 23:28:25,5140979561272730,1,来自河北,回复@请叫我苏轼好吗_:[doge],1820171077,-没啥说的-
PhbXxcvH4,2025-03-05 23:24:26,5140978558047075,21,来自北京,何老师出来看看啥情况,2005174791,请叫我苏轼好吗_
PhbXxcvH4,2025-03-05 23:24:17,5140978521605931,0,来自北京,哈哈哈,2005174791,请叫我苏轼好吗_
PhbXxcvH4,2025-03-06 16:54:19,5141242770099406,4,来自上海,回复@我是大竹竿:你说的有道理[允悲]而且到现在也没有直接回应 大概率是有问题的。,7942698592,用户7942698592
PhbXxcvH4,2025-03-06 16:22:25,5141234743248316,4,来自安徽,回复@用户7942698592:他回应个蛋，他除了吹牛逼割学生韭菜没多少货，19考研留。,5779000217,善意帝叁人
PhbXxcvH4,2025-03-06 15:42:20,5141224660664777,2,来自江苏,回复@用户7942698592:就问你，一个实打实的、的的确确考了89分的人，又何必需要去拼接剪辑一个查分视频呢？直接全程录一个si？,6560155126,我是大竹竿
PhbXxcvH4,2025-03-06 09:21:29,5141128810858930,6,来自江苏,回复@用户7942698592:他都私密了[doge],7710964947,用户7710964947
PhbXxcvH4,2025-03-06 09:18:21,5141128023378970,5,来自安徽,完全变了！拼接的,5316628623,软绻团囡
PhbXxcvH4,2025-03-06 07:38:45,5141102957169214,8,来自上海,很明显是剪辑拼接的 但我觉得这个并不能作为造假的直接证据 只是有疑点 我也很希望何凯文能做出回应[允悲],7942698592,用户7942698592
PhbXxcvH4,2025-03-06 00:59:01,5141002361505449,16,来自广西,哈哈哈，对啊！！而且手机镜头为啥在网页跳转的瞬间，切换了角度？！[笑cry][笑cry][笑cry][笑cry],2099117862,贩卖饲养员的狗
PhbXxcvH4,2025-03-06 21:18:18,5141309204205710,18,来自北京,回家吧都回家吧,7320168317,生活西化_NoelGallagher
PhbXxcvH4,2025-03-06 17:28:13,5141251302364235,15,来自浙江,英一命题组看你们干的好事！！！,7832106805,吸吸花宝
PhbXxcvH4,2025-03-06 10:08:58,5141140760168363,47,来自陕西,跟阅卷组也有关系，阅卷组是真恶心，不同省份主观题差的很多,7924658140,用户7924658140
PhbXxcvH4,2025-03-06 08:21:13,5141113645565018,16,来自湖南,就应该吃紫丹[允悲],6346951002,KEY-Rsir
PhbXxcvH4,2025-03-06 07:55:01,5141107056575147,18,来自宁夏,抓紧去 都抓进去！,5844125210,想睡觉想睡觉只能睡觉
PhbXxcvH4,2025-03-05 23:39:14,5140982283373015,45,来自河南,英语一命题组全责,7185237015,我真醉了i
PhbXxcvH4,2025-03-07 11:52:46,5141529270421994,1,来自北京,回复@璁Jonggiya:过奖了宝宝[心],6169686293,取昵称困难er
PhbXxcvH4,2025-03-07 11:52:37,5141529232410855,0,来自北京,回复@警惕黄月英打锦囊牌:不是噢，之前是专业课没考好，但跟周思成确实作文会写了,6169686293,取昵称困难er
PhbXxcvH4,2025-03-06 22:09:52,5141322182432583,13,来自山东,回复@取昵称困难er:你太牛了姐妹！,2185403981,璁Jonggiya
PhbXxcvH4,2025-03-06 19:32:41,5141282624115788,0,来自湖北,回复@九-弦:“我同事儿子”,6128517186,蟹黄小笼包嗷
PhbXxcvH4,2025-03-06 13:51:44,5141196822808494,0,来自湖南,回复 @取昵称困难er:考了一次就上了吗,6330648715,警惕黄月英打锦囊牌
PhbXxcvH4,2025-03-06 13:37:00,5141193113994048,1,来自安徽,今年听了几节作文课，英一考了74(不过没对答案不知道客观多少分),7477796677,废名yx丶
PhbXxcvH4,2025-03-06 11:23:01,5141159396510754,14,来自北京,回复@莫乎莫乎:我去年考的研，英一，跟的周思成的作文，用的逻辑，没背，现写的，前面客观题扣了6分左右，最后成绩81。上的北大。周思成是真有实力的,6169686293,取昵称困难er
PhbXxcvH4,2025-03-06 10:44:23,5141149677781438,3,来自浙江,就是说思思讲课确实是好啊讲完就进脑子了,6581507509,高冷的呆呆鱼kitty
PhbXxcvH4,2025-03-06 10:43:18,5141149400697314,1,来自北京,回复@莫乎莫乎:666没听过课就不要评论了,7462558041,今天你早睡了吗555
PhbXxcvH4,2025-03-06 08:00:26,5141108418937198,4,来自内蒙古,回复 @九-弦:你别说之前，说今年啊，同样的地区同样的科目同样年份才🈶可比性，那人家周思成之前也考86呢,7056140640,别看了我嫩爹
PhbXxcvH4,2025-03-06 07:41:30,5141103650276948,0,来自湖北,回复@九-弦:ip错误,3236383721,柏建伟的刑民观
PhbXxcvH4,2025-03-06 07:15:18,5141097061023984,0,来自内蒙古,回复@莫乎莫乎:谁主张谁举证，你来，请,5404205729,愉木琼
PhbXxcvH4,2025-03-06 04:06:37,5141049576259648,8,来自广西,回复 @九-弦:同事同事同事，谁知道真的假的谁知道真的假的谁知道真的假的[爱你][爱你][爱你]，加上，25考研英一就是有问题，考完研的第一天，各大机构给的答案居然可以都不一样，而且是很多题不一样，甚至有很多英语的老师一反常态第一周都不出答案[允悲][允悲]。你可别张口就来了,7283166156,沉默的茶198409
PhbXxcvH4,2025-03-06 03:28:08,5141039891349512,5,来自浙江,看看买课记录，今年考试记录也发发，就一笑而过这群搞饭圈的课还能有作用？[可爱],7928503929,莫乎莫乎
PhbXxcvH4,2025-03-06 02:29:58,5141025249296727,2,来自湖南,就是上过周黑鸭的都知道写作逻辑有多牛,7416626174,诗人跳水
PhbXxcvH4,2025-03-06 02:16:33,5141021872882875,25,来自吉林,回复@九-弦:第一人家晒77了，你考86晒一下啊，我还说我打90呢。第二，你要搞清楚，乔丹是永远当不了教练的，你打86可以说你英语水平很高，英语水平高的多了去了，他讲的不好不可能这么多人关注他。讲和考是两码事,5891368435,Rogerrrrrrrrrrrrrr
PhbXxcvH4,2025-03-06 01:57:19,5141017032656383,5,来自江西,回复@九-弦:吹牛逼不打草稿[允悲]张嘴就来是吧,5164071352,迷茫丶少年
PhbXxcvH4,2025-03-06 01:56:30,5141016832639190,3,来自新疆,回复@九-弦:什么玩意[疑问][疑问][疑问],6321705500,kinaaa_
PhbXxcvH4,2025-03-06 15:04:28,5141215125966209,3,来自河南,笑的我,5842440957,风珩祺润
PhbXxcvH4,2025-03-06 14:57:20,5141213331065693,2,来自广东,一看评论就知道是川剧,6594344238,肥猪咕咕
PhbXxcvH4,2025-03-06 14:53:41,5141212411467922,0,来自吉林,这笑话也是太冷 [doge],7482063125,小琳同学呀呀呀
PhbXxcvH4,2025-03-06 20:48:56,5141301817245950,4,来自山西,回复@迷人小猪1013:但是，他还不断的发每日一句,6664960020,白馬和毛驢
PhbXxcvH4,2025-03-06 20:46:23,5141301172376646,1,来自福建,回复@白馬和毛驢:他社交平台作品都隐藏了 人要脸树要皮 他还敢啊[二哈],5839722827,迷人小猪1013
PhbXxcvH4,2025-03-06 20:37:10,5141298852141979,8,来自山西,你觉得他会退了，考研热给他带来了多少红利,6664960020,白馬和毛驢
PhbXxcvH4,2025-03-06 19:51:18,5141287309937061,6,来自福建,他没有德[允悲],2634066817,亲爱的爱德华先生呀
PhbXxcvH4,2025-03-06 19:30:25,5141282058404119,5,来自吉林,他以前就有瓜，谁让考研学子愿意捧他。愿打愿挨,7862913481,耗子找猫m
PhbXxcvH4,2025-03-06 18:09:02,5141261574738234,2,来自福建,回复@一只胖了的海鸟:天 封杀他吧,5839722827,迷人小猪1013
PhbXxcvH4,2025-03-06 18:08:40,5141261486653925,0,来自福建,回复@玫瑰气泡水不加冰:我不知道之前的事情 今天了解了一下为什么这种人还能混得下去啊,5839722827,迷人小猪1013
PhbXxcvH4,2025-03-06 15:43:38,5141224983629133,14,来自河南,他都没有德[笑cry],5921880135,风到江南就是黏
PhbXxcvH4,2025-03-06 14:42:10,5141209515037381,34,来自上海,他就没有师德这种东西，我考研那年女学生的瓜几乎锤了，也没见他出来澄清,7442641326,玫瑰气泡水不加冰
PhbXxcvH4,2025-03-06 12:45:19,5141180108508086,33,来自黑龙江,何凯文经常造假不是一次两次了[笑cry][doge],1813954954,Wo是个大喷子
PhbXxcvH4,2025-03-06 10:29:51,5141146019823962,13,来自福建,回复@噢噢小浣熊:hkw成绩造假就是为了圈新一批学生的💰 良心都没了,5839722827,迷人小猪1013
PhbXxcvH4,2025-03-06 09:57:41,5141137925341325,6,来自广东,这些网红老师有什么师德可言，没必要上升到这个高度。,5013041196,噢噢小浣熊
PhbXxcvH4,2025-03-06 08:15:29,5141112201413898,4,来自福建,回复@十三岁的天才少女3:对啊 造假不是骗学生吗 间接骗钱…,5839722827,迷人小猪1013
PhbXxcvH4,2025-03-06 07:29:47,5141100700369712,1,来自辽宁,包括那个lxy,6232878794,不是第一次经历雨天
PhbXxcvH4,2025-03-06 07:07:17,5141095042514969,19,来自山东,你低估了很多所谓‘老师’的脸皮，hkw早塌成废墟了还有人跟他呢,7648607146,一杯小晖子
PhbXxcvH4,2025-03-06 01:02:29,5141003234444845,21,来自江苏,听说hkw之前还学历造假[允悲],5144899511,反矫大师
PhbXxcvH4,2025-03-06 00:14:13,5140991086954181,103,来自浙江,成绩造假比考的拉垮问题严重多了,6132763240,十三岁的天才少女3
PhbXxcvH4,2025-03-09 15:03:30,5142302051008564,0,来自湖北,回复@Zero丶yourself:其实也是我基础不好吧[允悲]，25年做得好慢，做到后面排序题都慌了,7674269842,zzy其言也善
PhbXxcvH4,2025-03-08 18:21:26,5141989469718591,0,来自广东,回复@旃蒙大荒落苍彤:加油吧[允悲],2739759850,蔡達羽_陆丰
PhbXxcvH4,2025-03-08 15:03:49,5141939737332613,0,来自山东,回复@zzy其言也善:我靠，25年这么难吗,5862084179,Zero丶yourself
PhbXxcvH4,2025-03-08 09:37:50,5141857702252098,0,来自湖北,回复@zzy其言也善:我,7674269842,zzy其言也善
PhbXxcvH4,2025-03-08 09:37:39,5141857655065306,0,来自湖北,回复@旃蒙大荒落苍彤:2024阅读错一个，包括新题型，2025错10个,7674269842,zzy其言也善
PhbXxcvH4,2025-03-07 22:50:28,5141694787098452,2,来自北京,回复@吸溜一大口猕猴桃:我也是 感觉考完脸都红扑扑的 血压都飙升了[允悲],1749255172,顶风偷松子儿
PhbXxcvH4,2025-03-07 20:04:57,5141653133724454,6,来自浙江,可怜我考试前一天做了一下2024年的英语一真题，然后信心爆满地踏进2025年英语一考场！天！2024、2025￼两年简直天差地别！南北极的感觉有木有？！,7565537667,旃蒙大荒落苍彤
PhbXxcvH4,2025-03-06 14:05:19,5141200244835530,39,来自广东,教育界又一里程碑。[笑cry],5733543475,零碎_o
PhbXxcvH4,2025-03-06 13:28:28,5141190967298962,26,来自河南,最痛苦的是学生[爱你],7868457045,ArianneSean
PhbXxcvH4,2025-03-06 10:56:38,5141152756925611,8,来自福建,回复@靠谱同学喰种110:哈哈哈哈，应该有啊，新东方是强制老师都要去考的,6201182554,鄂C在闽A的第一年
PhbXxcvH4,2025-03-06 10:26:31,5141145181750418,8,来自江西,回复@鄂C在闽A的第一年:26年还有考研英语老师会去实战嘛[doge],6453742438,专治发癔症的紫薯toad
PhbXxcvH4,2025-03-06 08:19:50,5141113296651046,19,来自福建,说不定26年更是锦上添花,6201182554,鄂C在闽A的第一年
PhbXxcvH4,2025-03-06 01:15:39,5141006547158883,29,来自江西,回复@阿门阿前一颗大枣树:永远都忘不了考场上的叹气王[泪]，本来就看不懂写不出来，旁边还有人一个劲的叹气，我真服了[泪],6602784946,把书读烂ymq
PhbXxcvH4,2025-03-06 00:39:02,5140997332535286,38,来自安徽,如坐针毡的一下午，让我这个英语渣看到英语就想吐[裂开],7879769452,阿门阿前一颗大枣树
PhbXxcvH4,2025-03-06 00:21:44,5140992978585249,93,来自云南,现在回想考英语一那个可怕的下午还是会头晕的程度[微笑],7497057005,吸溜一大口猕猴桃
PhbXxcvH4,2025-03-05 23:25:28,5140978823070240,310,来自河南,[doge]田静未知[doge],6873423958,青鱼过去
PhbXxcvH4,2025-03-06 00:37:17,5140996892394164,83,来自河南,田静72？？还没我高[融化]这事能说的吗,6294432265,落日余晖满载而归
PhbXxcvH4,2025-03-05 23:22:12,5140978000987090,60,来自甘肃,弱弱问一句  26英语一可能简单吗  我26考,7427150458,焓湿度
PhbXxcvH4,2025-03-06 10:56:56,5141152832426313,67,来自广西,田静听说只有68[允悲],5589871773,sincerely箬竹
PhbXxcvH4,2025-03-06 00:03:37,5140988420428573,65,来自河北,[融化][淡淡的]我嘞个豆，英一难度正在往妖魔化的方向走,7556763085,Youth有望可期
PhbXxcvH4,2025-03-06 09:08:19,5141125497096437,48,来自山东,田静没上70[doge][doge][doge][doge],7534545640,超能吃CR
PhbXxcvH4,2025-03-05 23:47:31,5140984367420348,17,来自江苏,今年居然难得这么离谱[允悲],6391956394,馗升0202-Scientist养成版
PhbXxcvH4,2025-03-06 00:49:45,5141000029996793,8,来自湖南,我虽然没有上岸，但是我英一75，不过是 23届的[doge],7426809905,余秋Cloe
PhbXxcvH4,2025-03-06 20:59:06,5141304371583236,2,来自广西,我想问还是他们也是每年报名去考试的吗？还能这样，我记得前几年都没这种事,5736775103,kings199608
PhbXxcvH4,2025-03-06 01:27:54,5141009633640657,9,来自湖南,都不一定能有72[doge],7269306509,meikkkkko000
PhbXxcvH4,2025-03-07 19:02:55,5141637521738109,0,来自海南,vocal，静姐72,6053261668,杜圆圆刺挠不hhh
PhbXxcvH4,2025-03-06 14:07:51,5141200877391315,0,来自陕西,其他老师多少呀,7554141480,兔子也喜欢吃樱桃
PhbXxcvH4,2025-03-06 08:22:39,5141114009157730,8,来自云南,23年京区英语一78，这样看是不是也能当考研老师了[开学季]。。。之前这些老师的课都看过一点,6313583662,恰瓜人85
PhbXxcvH4,2025-03-06 14:07:41,5141200836233176,2,来自贵州,[裂开][裂开] http://t.cn/A61s6Y6g,6069907150,下一站是哪来着
PhbXxcvH4,2025-03-07 18:46:01,5141633268976320,2,来自四川,[允悲]26手下留情,7547706284,我最幸运_好运王就是我
PhbXxcvH4,2025-03-07 18:20:32,5141626856150224,0,来自北京,呃我这种大水货当年英语一都有81，是今年特别难吗[黑线],7350961946,火鸡面吃了吗
PhbXxcvH4,2025-03-07 00:22:22,5141355525573326,0,来自北京,我靠，我裸考47，看来我也未来可期[允悲],6896180942,沃世妮迭
PhbXxcvH4,2025-03-06 23:01:48,5141335250832937,0,来自广东,田静老师挺好的，我英语水平很不好，22年考研阅读和她学的，最后英二60分,5144453471,RENATA_Tian
PhbXxcvH4,2025-03-06 20:16:36,5141293677939550,0,来自天津,赶紧改考日语吧[允悲],7870610560,Subaru你什么时候回家鸭
PhbXxcvH4,2025-03-06 13:35:31,5141192745943444,0,来自广西,当初我英语一考了61分，是什么水平？,5326587479,呀布衣不
PhbXxcvH4,2025-03-07 15:46:05,5141587988059600,8,来自新疆,回复@风雪夜行人i:是拼接的吧，你看底下键盘，明显位置不一样了，但是看屏幕没啥变化，说明不是同一个视频,7982204436,用户7982204436
PhbXxcvH4,2025-03-06 23:44:28,5141345989301033,1,来自陕西,回复@Starrynn__:看键盘 非常明显,7701667382,雩风二八oh
PhbXxcvH4,2025-03-06 21:31:34,5141312543659939,6,来自江苏,唯一的合理解释：隔壁吴老二手抖了一下[doge],3639875342,平平无奇_龙傲天
PhbXxcvH4,2025-03-06 16:48:31,5141241315984356,23,来自陕西,回复@顾羊羊爱吃肉:地址栏上面的网页个数都不一样，很明显造假了,7286447000,凉凉的嘟嘟
PhbXxcvH4,2025-03-06 14:56:13,5141213053190783,6,来自湖南,从现在看来 他就是个笑话,3592568703,天天读博没烦恼
PhbXxcvH4,2025-03-06 14:49:49,5141211443626511,6,来自北京,回复@鹅出去浪一圈:看别人说的了，绿泡泡那个网页没了,6917664103,盏茶83982
PhbXxcvH4,2025-03-06 14:47:00,5141210729812390,30,来自甘肃,回复@我believe我can:直接晒成绩单p的可能性更大呀。 发视频本就是为了增加真实性。结果拙劣的拍摄和剪辑手法一发不可收拾,2259920784,一个人唱吧
PhbXxcvH4,2025-03-06 14:19:23,5141203779588516,19,来自黑龙江,巨缝衔接[doge],7803644042,丞欢1
PhbXxcvH4,2025-03-06 14:10:05,5141201441002285,4,来自北京,既然这样为什么不直接晒个成绩单，还非要发视频[允悲],6210034749,我believe我can
PhbXxcvH4,2025-03-06 11:59:37,5141168607725534,14,来自甘肃,回复@风雪夜行人i:因为他分两次录屏，并且两次视频剪辑到一起都不顺畅，所以出现卡顿。 所以第二次录屏很大可能是提前修改后的界面。,2259920784,一个人唱吧
PhbXxcvH4,2025-03-06 10:35:48,5141147513783159,8,来自河北,他点开成绩之后为啥屏幕还往前移动了一点,7931542563,风雪夜行人i
PhbXxcvH4,2025-03-06 10:20:36,5141143688317120,8,来自甘肃,回复@叶子Cathynan:只要前期网页截图，然后各种软件什么美图秀秀呀，都有消除功能 然后添加文字😂，美颜软件玩多的朋友一看就会[允悲],2259920784,一个人唱吧
PhbXxcvH4,2025-03-06 10:19:12,5141143337308098,16,来自甘肃,回复@顾羊羊爱吃肉:屏幕跳上去正常，但是你电脑位置总不能跳吧😂，这明显拍了两段视频，然后剪辑技术又非常拙劣,2259920784,一个人唱吧
PhbXxcvH4,2025-03-06 09:28:34,5141130593961495,8,来自广东,回复@贩卖饲养员的狗:对对对！我也发现了，浏览器网页一前一后不对，查分后那个绿泡泡没了，如果是连着录的为啥没有关网页的操作，总不至于这还要剪掉吧,2172219183,心宽体不pang的qiqizi
PhbXxcvH4,2025-03-06 08:11:21,5141111161489578,3,来自浙江,我拍视频也有过这样的情况  用微信拍的  就是会感觉屏幕瞬间跳了一下  看上去这个有点像,2369789945,顾羊羊爱吃肉
PhbXxcvH4,2025-03-06 01:41:53,5141013148730197,1,来自山东,@渠牛牛逼,6248479923,武功盖世偷猫盗贼
PhbXxcvH4,2025-03-06 01:22:56,5141008380330563,11,来自贵州,回复@努力的Mercer:真的p的很拙劣[允悲][允悲][允悲]那键盘位置明显不对,6849642495,好好好顾得
PhbXxcvH4,2025-03-07 21:52:46,5141680265368760,1,来自广东,唉,7820957594,原来是这样的呀有意思
PhbXxcvH4,2025-03-06 23:03:54,5141335779055594,7,来自江苏,回复@吼吼吼我有新昵称啦:我这条评论咋还火了，不瞒大家说，我考研的时候英语就跟过hkw，确实咋咋唬唬，喜欢炫耀，但是也还是学到东西了的。,5123186445,吼吼吼我有新昵称啦
PhbXxcvH4,2025-03-06 22:39:38,5141329671622874,1,来自贵州,回复@天才好运猫猫头:[抱一抱][抱一抱],6069907150,下一站是哪来着
PhbXxcvH4,2025-03-06 22:26:46,5141326439121197,0,来自安徽,回复@下一站是哪来着:我的天 其它三门都好高,6582028824,天才好运猫猫头
PhbXxcvH4,2025-03-06 21:16:43,5141308809150842,3,来自辽宁,回复@蹦蹦哒哒铁头娃:太损了  哈哈哈哈哈哈笑死我了,2468614885,怀里有只猪
PhbXxcvH4,2025-03-06 20:20:18,5141294609076247,42,来自黑龙江,没错，我在自己微博说了一句“首先排除何凯文”他都来出警，说我跟风黑他[笑cry][笑cry]这么大的事，要是被诬陷早炸庙了。,2334544695,嘘_没人想跟你说话
PhbXxcvH4,2025-03-06 17:34:08,5141252790554439,2,来自河南,回复@下一站是哪来着:厉害👍🏻,6025429146,火锅配海带
PhbXxcvH4,2025-03-06 16:39:19,5141238995749522,49,来自北京,没错，课上说脏话，脾气暴躁，以他的性格，不出一分钟就得怼出来。能不能是69啊，6和8就差一笔。,2037484351,蹦蹦哒哒铁头娃
PhbXxcvH4,2025-03-06 15:10:37,5141216678641821,1,来自贵州,回复@你为什么又紧皱眉头:没吧,6069907150,下一站是哪来着
PhbXxcvH4,2025-03-06 15:06:24,5141215613555439,1,来自浙江,回复@下一站是哪来着:你上岸了[打call],7832138916,你为什么又紧皱眉头
PhbXxcvH4,2025-03-06 14:38:54,5141208691902283,0,来自江西,回复@下一站是哪来着:哈工大。。。英语可惜了,7848295361,用户7848295361
PhbXxcvH4,2025-03-06 14:30:30,5141206577188403,2,来自贵州,回复@西瓜瓜_呀:我是男的。。。[裂开],6069907150,下一站是哪来着
PhbXxcvH4,2025-03-06 14:09:37,5141201322771518,0,来自浙江,回复@下一站是哪来着:[苦涩][苦涩][苦涩]抱抱姐妹,2095585441,西瓜瓜_呀
PhbXxcvH4,2025-03-06 14:06:36,5141200564393288,17,来自贵州,我这个才是真的[裂开] http://t.cn/A61s64d0,6069907150,下一站是哪来着
PhbXxcvH4,2025-03-06 14:01:27,5141199266778544,0,来自山东,回复@吼吼吼我有新昵称啦:@-FAIRYLU- 哈哈哈哈哈哈哈哈,6818628893,姜汝一灵
PhbXxcvH4,2025-03-06 13:37:42,5141193293824524,9,来自湖南,十几年前考研的时候就觉得何痞里痞气得哈哈就没报他的班了[哈哈][哈哈],5237999161,Rosie有亿些些可爱
PhbXxcvH4,2025-03-06 08:12:02,5141111334243011,117,来自江苏,你是考过研的,5123186445,吼吼吼我有新昵称啦
PhbXxcvH4,2025-03-06 06:52:10,5141091239592153,8,来自北京,回复@爱听说读写故事的人:哈哈哈 有意思 这和学生说老师来了都不能考这么多分 有啥区别,5787380304,hstsh小小夕
PhbXxcvH4,2025-03-06 06:25:11,5141084445083036,33,来自广东,小红书帖子全删了[允悲],5160240291,Blighbxbd
PhbXxcvH4,2025-03-06 04:05:46,5141049357894273,61,来自江苏,正解[doge]何就是那种咋咋呼呼的，平时也就拿他当乐子看看,5736326836,流浪地球领航工程师
